STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,Measurement Flag,Quality Flag,Number of Days,Units,MXSD,Measurement Flag,Quality Flag,Number of Days,Units,DSNW,Measurement Flag,Quality Flag,Number of Days,Units,TPCP,Measurement Flag,Quality Flag,Number of Days,Units,TSNW,Measurement Flag,Quality Flag,Number of Days,Units
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200405,50, , ,02,HI,3, , ,01,I,2, , ,00,NA,223, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200406,74, , ,17,HI,0, , ,99,I,0, , ,00,NA,123, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200407,80, , ,28,HI,0, , ,99,I,0, , ,00,NA,336, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200408,60, , ,19,HI,0, , ,99,I,0, , ,00,NA,258, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200409,319, , ,26,HI,2, , ,29,I,1, , ,00,NA,1523, , ,00,HI,40, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200410,173, , ,03,HI,3, , ,24,I,1, , ,00,NA,841, , ,00,HI,88, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200411,226, , ,28,HI,20, , ,10,I,30, , ,00,NA,956, , ,00,HI,696, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200412,259, , ,22,HI,47, , ,24,I,31, , ,00,NA,1074, , ,00,HI,698, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200501,267, , ,04,HI,49, , ,05,I,31, , ,00,NA,550, , ,00,HI,410, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200502,130, , ,14,HI,66, , ,16,I,28, , ,00,NA,655, , ,00,HI,720, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200503,184, , ,11,HI,66, , ,01,I,31, , ,00,NA,867, , ,00,HI,334, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200504,182, , ,22,HI,54, , ,03,I,30, , ,00,NA,396, , ,00,HI,91, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200505,49, , ,21,HI,4, , ,01,I,1, , ,00,NA,166, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200506,53, , ,20,HI,0, , ,99,I,0, , ,00,NA,173, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7,61.13333,-146.35,200507,108, , ,31,HI,0, , ,99,I,0, , ,00,NA,529, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200508,178, , ,23,HI,-9999, , , , ,-9999, , , , ,594, , ,00,HI,-9999, , , , 
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200509,134, , ,09,HI,-9999, , , , ,-9999, , , , ,930, , ,00,HI,-9999, , , , 
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200510,60, , ,18,HI,1, , ,17,I,1, , ,00,NA,400, , ,00,HI,33, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200511,229, , ,17,HI,30, , ,24,I,20, , ,00,NA,1030, , ,00,HI,744, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200512,291, , ,16,HI,36, , ,07,I,31, , ,00,NA,1294, , ,00,HI,368, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200601,88, , ,21,HI,50, , ,21,I,31, , ,00,NA,231, , ,00,HI,318, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200602,173, , ,10,HI,48, , ,06,I,28, , ,00,NA,702, , ,00,HI,341, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200603,90, , ,20,HI,52, , ,21,I,31, , ,00,NA,173, , ,00,HI,227, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200604,177, , ,22,HI,44, , ,04,I,30, , ,00,NA,447, , ,00,HI,344, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200605,45, , ,12,HI,11, , ,01,I,4, , ,00,NA,232, , ,00,HI,0,T, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200606,64, , ,15,HI,0, , ,99,I,0, , ,00,NA,263, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200607,72, , ,30,HI,0, , ,99,I,0, , ,00,NA,260, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200608,314, , ,20,HI,0, , ,99,I,0, , ,00,NA,1495, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200609,208, , ,22,HI,0, , ,99,I,0, , ,00,NA,794, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200610,480, , ,09,HI,4, , ,30,I,3, , ,00,NA,1731, , ,00,HI,47,I, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200611,45, , ,09,HI,8, , ,10,I,12, , ,00,NA,47, , ,00,HI,94, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200612,148, , ,30,HI,41, , ,31,I,31, , ,00,NA,716, , ,00,HI,929, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,7.9,61.13056,-146.35278,200701,147, , ,26,HI,61, , ,28,I,31, , ,00,NA,872, , ,00,HI,1427, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200702,6, , ,16,HI,51, , ,02,I,28, , ,00,NA,6, , ,00,HI,6,I, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200703,51, , ,21,HI,46, , ,24,I,31, , ,00,NA,126, , ,00,HI,247, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200704,43, , ,09,HI,35, , ,02,I,25, , ,00,NA,225, , ,00,HI,2, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200705,32, , ,30,HI,0, , ,99,I,0, , ,00,NA,183, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200706,8, , ,01,HI,0, , ,99,I,0, , ,00,NA,34, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200707,115, , ,05,HI,0, , ,99,I,0, , ,00,NA,322, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200708,53, , ,23,HI,0, , ,99,I,0, , ,00,NA,204, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200709,318, , ,09,HI,0, , ,99,I,0, , ,00,NA,1095, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200710,123, , ,14,HI,1, , ,25,I,3, , ,00,NA,561, , ,00,HI,31, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200711,204, , ,21,HI,17, , ,20,I,27, , ,00,NA,929, , ,00,HI,407, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200712,64, , ,04,HI,25, , ,08,I,31, , ,00,NA,262, , ,00,HI,384, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200801,101, , ,16,HI,46, , ,17,I,31, , ,00,NA,340, , ,00,HI,593, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200802,136, , ,17,HI,55, , ,17,I,29, , ,00,NA,566, , ,00,HI,545, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200803,227, , ,05,HI,52, , ,05,I,31, , ,00,NA,767, , ,00,HI,499, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200804,56, , ,25,HI,50, , ,11,I,30, , ,00,NA,410, , ,00,HI,255, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200805,85, , ,15,HI,14, , ,01,I,4, , ,00,NA,275, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200806,64, , ,22,HI,0, , ,99,I,0, , ,00,NA,194, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200807,87, , ,17,HI,0, , ,99,I,0, , ,00,NA,583, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200808,78, , ,10,HI,0, , ,99,I,0, , ,00,NA,423, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200809,100, , ,09,HI,0, , ,99,I,0, , ,00,NA,962, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200810,178, , ,10,HI,3, , ,25,I,15, , ,00,NA,662, , ,00,HI,175,I, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200811,68, , ,26,HI,27, , ,27,I,25, , ,00,NA,557, , ,00,HI,675, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200812,137, , ,10,HI,34, , ,12,I,31, , ,00,NA,400, , ,00,HI,426, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200901,271, , ,15,HI,52, , ,29,I,31, , ,00,NA,1066, , ,00,HI,527, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200902,44, , ,16,HI,57, , ,17,I,28, , ,00,NA,203, , ,00,HI,439, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200903,63, , ,05,HI,56, , ,06,I,31, , ,00,NA,207, , ,00,HI,360, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200904,24, , ,14,HI,49, , ,01,I,28, , ,00,NA,97, , ,00,HI,63, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200905,36, , ,06,HI,0, , ,99,I,0, , ,00,NA,85, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200906,34, , ,21,HI,0, , ,99,I,0, , ,00,NA,135, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200907,76, , ,26,HI,0, , ,99,I,0, , ,00,NA,444, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200908,196, , ,16,HI,0, , ,99,I,0, , ,00,NA,927, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200909,160, , ,21,HI,0, , ,99,I,0, , ,00,NA,513, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200910,69, , ,04,HI,0, , ,99,I,0, , ,00,NA,415, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200911,102, , ,11,HI,27, , ,13,I,29, , ,00,NA,494, , ,00,HI,644, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,200912,204, , ,15,HI,54, , ,17,I,31, , ,00,NA,876, , ,00,HI,945, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201001,56, , ,14,HI,57, , ,18,I,31, , ,00,NA,216, , ,00,HI,479, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201002,93, , ,18,HI,54, , ,26,I,28, , ,00,NA,369, , ,00,HI,390, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201003,83, , ,06,HI,70, , ,12,I,31, , ,00,NA,436, , ,00,HI,481, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201004,169, , ,14,HI,59, , ,01,I,30, , ,00,NA,429, , ,00,HI,248, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201005,44, , ,11,HI,22, , ,01,I,6, , ,00,NA,149, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201006,51, , ,03,HI,0, , ,99,I,0, , ,00,NA,288, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201007,81, , ,26,HI,0, , ,99,I,0, , ,00,NA,576, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201008,122, , ,04,HI,0, , ,99,I,0, , ,00,NA,612, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201009,175, , ,29,HI,0,T, ,25,I,0, , ,00,NA,564, , ,00,HI,0,T, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,10.7,61.13028,-146.35194,201010,116, , ,28,HI,5, , ,31,I,4, , ,00,NA,602, , ,00,HI,62, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201011,141, , ,04,HI,3, , ,01,I,6, , ,00,NA,531, , ,00,HI,37, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201012,123, , ,31,HI,31, , ,11,I,28, , ,00,NA,444, , ,00,HI,731, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201101,74, , ,02,HI,21, , ,31,I,8, , ,00, ,511, , ,00,HI,427, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201102,166, , ,01,HI,42, , ,10,I,5, , ,00, ,465, , ,00,HI,512, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201103,42, , ,27,HI,27, , ,01,I,3, , ,00, ,103, , ,00,HI,64, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201104,128, , ,07,HI,22, , ,07,I,2, , ,00, ,417, , ,00,HI,322, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201105,18, , ,04,HI,0, , ,99,I,0, , ,00, ,82, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201106,39, , ,15,HI,0, , ,99,I,0, , ,00, ,162, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201107,40, , ,25,HI,0, , ,99,I,0, , ,00, ,323, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201108,113, , ,02,HI,0, , ,99,I,0, , ,00, ,941, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201109,173, , ,20,HI,0, , ,99,I,0, , ,00, ,762, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201110,264, , ,25,HI,2, , ,31,I,1, , ,00, ,836, , ,00,HI,50, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201111,155, , ,30,HI,28, , ,30,I,11, , ,00, ,534, , ,00,HI,664, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201112,280, , ,04,HI,58, , ,31,I,26, , ,00, ,1626, , ,00,HI,1522, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201201,178, , ,06,HI,84, , ,12,I,11, , ,00, ,757, , ,00,HI,1049, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201202,148, , ,26,HI,97, , ,27,I,15, , ,00, ,810, , ,00,HI,754, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201203,47, , ,06,HI,100, , ,06,I,7, , ,00, ,120, , ,00,HI,286, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201204,50, , ,06,HI,78, , ,01,I,2, , ,00, ,159, , ,00,HI,51, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201205,52, , ,10,HI,26, , ,01,I,0, , ,00, ,442, , ,00,HI,7, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201206,59, , ,27,HI,0, , ,99,I,0, , ,00, ,318, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201207,100, , ,22,HI,0, , ,99,I,0, , ,00, ,434, , ,00,HI,0,I, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201208,102, , ,20,HI,0, , ,99,I,0, , ,00, ,564, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201209,426, , ,20,HI,0, , ,99,I,0, , ,00, ,2615, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201210,250, , ,05,HI,1, , ,13,I,1, , ,00, ,733, , ,00,HI,16, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201211,28, , ,14,HI,11, , ,15,I,6, , ,00, ,103, , ,00,HI,189, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201212,70, , ,12,HI,23, , ,12,I,6, , ,00, ,350, , ,00,HI,422, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201301,209, , ,14,HI,40, , ,31,I,15, , ,00, ,1096, , ,00,HI,935, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201302,188, , ,10,HI,57, , ,09,I,17, , ,00, ,693, , ,00,HI,963, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201303,132, , ,24,HI,71, , ,30,I,10, , ,00, ,542, , ,00,HI,737, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201304,109, , ,08,HI,84, , ,09,I,5, , ,00, ,290, , ,00,HI,511, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201305,272, , ,03,HI,49, , ,01,I,7, , ,00, ,1069, , ,00,HI,273, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201306,115, , ,28,HI,0, , ,99,I,0, , ,00, ,155, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201307,77, , ,07,HI,0, , ,99,I,0, , ,00, ,409, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201308,198, , ,10,HI,0, , ,99,I,0, , ,00, ,850, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201309,215, , ,06,HI,0, , ,99,I,0, , ,00, ,1534, , ,00,HI,0, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201310,192, , ,28,HI,0, , ,99,I,0, , ,00, ,1782, , ,00,HI,0,T, ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201311,348, , ,22,HI,37, , ,24,I,9, , ,00, ,1057, , ,00,HI,804, , ,00,TI
COOP:509686,VALDEZ WEATHER SERVICE OFFICE AK US,29,61.1303,-146.3517,201312,62, , ,22,HI,40, , ,22,I,9, , ,00, ,254, , ,00,HI,439, , ,00,TI
